"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Luxemburgo","LUX","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","280","290","290","290","290","290","300","210","210","290","280","300","290","290","290","300","300","300","310","300","300","300","300","300","310","300","","","",
"Letonia","LVA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2550","2420","2380","2030","1670","1410","1430","1440","1480","1460","1420","1500","1490","1430","1530","1560","1580","1640","1680","1680","1710","1740","1800","1830","1870","1960","1940","1920","1860","","","",
"Región Administrativa Especial de Macao, China","MAC","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6510","6360","5840","5600","6300","5860","6480","6570","6740","7010","7060","7170","7480","7510","7790","8170","8570","8030","8140","8030","8200","8570","8140","8930","8830","9240","7940","9300","9430","","","",
"Mónaco","MCO","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2180","2040","1590","1500","1450","1470","1400","1060","900","830","790","960","870","840","890","870","830","820","830","730","790","860","840","930","1000","920","1030","1060","1160","","","",
"Madagascar","MDG","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8240","8270","8310","8370","8390","8450","8500","8270","8530","8270","7920","7640","6950","7960","7200","8820","8200","8910","8260","8610","8560","8610","8820","8610","8600","8680","9170","8720","8770","","","",
"Maldivas","MDV","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","20","20","20","20","20","20","30","30","30","30","30","30","30","","","",
"Oriente Medio y Norte de África","MEA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67470","67490","69770","69680","69630","73120","77430","80670","85780","87720","93500","96260","99210","98890","103690","105170","109640","109870","109710","111590","112260","112470","113450","114770","114010","114750","115790","117460","118840","","","",
"México","MEX","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36550","35440","35480","35960","36070","35440","36180","36030","37300","36500","36640","37060","34370","34900","34880","36940","36090","37050","36120","36700","37240","37940","39470","43220","38490","38470","42590","42880","42250","","","",
"Islas Marshall","MHL","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
" Ingreso mediano","MIC","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1347550","1342290","1335440","1319740","1384410","1431540","1456420","1435570","1461950","1479430","1480280","1500760","1539950","1567770","1608150","1641300","1669700","1714160","1737470","1759360","1814600","1848640","1856580","1883920","1907180","1929060","1958820","1986700","1981590","","","",
"Macedonia del Norte","MKD","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960","900","670","700","960","930","910","840","790","730","680","610","570","570","610","590","590","580","560","550","560","560","530","550","560","550","580","570","550","","","",
"Malí","MLI","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6250","6220","6240","6330","6390","6480","6880","7010","7460","8090","8240","7790","8000","8210","9270","9470","9580","9700","10320","10080","10770","10950","11120","11650","11810","12260","13730","13640","13820","","","",
"Malta","MLT","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","60","60","60","60","50","60","60","50","50","50","50","50","50","50","60","60","60","50","50","40","50","60","60","60","50","40","40","","","",
"Myanmar","MMR","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11090","11140","11350","11590","12070","12300","12570","12570","12830","13260","13710","13380","13410","14060","14890","14880","15470","16180","16200","16780","17250","17660","18250","19000","20060","20010","20530","21140","21340","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59230","59010","60920","60790","60740","64200","67900","70550","75100","76740","81950","84460","87130","86450","90860","92340","96440","95940","96140","98110","98210","97670","98230","98560","97590","97590","98310","99880","101050","","","",
"Montenegro","MNE","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","160","130","130","130","150","150","160","150","140","130","150","140","130","170","150","170","170","170","180","190","180","190","180","180","180","180","180","180","","","",
"Mongolia","MNG","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8220","8390","8340","8270","8170","8480","8740","9170","9240","9420","9610","8730","8040","8090","7960","8400","9000","9790","9880","9900","8610","9500","10210","10520","11490","12260","12730","13240","13190","","","",
"Mariana","MNP","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8190","8310","8420","8560","8680","8760","8590","7780","8830","8390","7800","8860","9490","9660","9330","10020","9450","10020","10760","9620","10720","10080","10430","10680","10980","10470","9780","9760","10700","","","",
"Mauritania","MRT","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1840","1900","1810","1860","1820","1830","2050","2140","2300","2470","2670","2660","2600","2630","2610","2650","2790","2810","2530","2730","2890","2850","2940","3010","2980","3160","3370","3230","3220","","","",
"Mauricio","MUS","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220","230","230","230","250","250","260","260","270","280","290","220","260","270","260","260","250","260","250","250","240","250","260","230","250","220","240","230","230","","","",
"Malawi","MWI","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1560","1670","1670","1700","1370","1560","1670","1690","1760","1740","1830","1690","2000","2110","2160","2200","2390","2580","2800","2750","3150","3230","3280","3420","3860","4000","3870","4220","4970","","","",
"Malasia","MYS","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6770","6560","6900","7010","7050","7100","6980","7770","8300","8070","8200","8250","8890","9640","10250","10630","10690","11080","11740","10490","11910","12190","12440","11590","12050","11760","11790","11610","11120","","","",
"América del Norte","NAC","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291550","292480","299360","303910","314220","318640","328560","320460","313570","306160","301700","293950","295370","300850","301220","301180","298730","305720","290420","280040","285660","296190","289060","289320","288320","284500","289500","290690","293180","","","",
"Namibia","NAM","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3480","3550","3480","3390","3380","3360","3230","3090","3390","3370","3740","3520","3000","3250","3460","3520","4360","3990","3000","4490","4140","6630","7230","3600","3040","3000","3260","3320","2870","","","",
"Nueva Caledonia","NCL","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3710","3870","4080","4250","4410","4640","4850","4980","5300","5550","5780","6090","6340","6600","6830","7190","7490","7840","8240","8530","8500","8740","9310","9710","10240","10620","11190","11690","12250","","","",
"Nigeria","NGA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20250","20610","20970","21610","22040","22220","23070","23740","25370","25650","26000","26320","26680","27870","28050","30170","30050","29440","29940","29220","31250","32040","32890","33660","34080","34200","36210","37290","37420","","","",
"Nicaragua","NIC","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2140","1780","1920","2070","2010","1890","1830","1920","1900","2130","2180","2180","2380","2570","2410","2610","2600","2590","2570","2660","2700","2950","3100","3080","3300","3390","3460","3460","3410","","","",
"Países Bajos","NLD","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15450","15600","15670","16050","15760","15390","15330","15070","14750","14500","14040","13390","12830","12670","13300","13260","13180","11710","8230","8170","7990","7830","7930","7860","8170","8510","8290","8080","7790","","","",
"Noruega","NOR","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4910","4780","4230","4440","4530","4560","4570","4570","4600","4820","4600","4540","4750","4600","4740","4810","4470","4250","3850","3290","3160","3160","3150","3140","3190","3210","3220","3210","3190","","","",
"Nepal","NPL","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4180","4240","4250","4340","4520","4700","4850","4990","5180","5190","5260","5290","5190","5170","5280","5310","5500","5630","5870","6230","6500","6830","7010","7320","7620","7730","7940","7960","8330","","","",
"Nauru","NRU","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Nueva Zelandia","NZL","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14990","14740","14570","14460","14900","15290","14830","14760","14430","14830","14760","14880","15650","15940","15220","15350","15180","15080","14580","14390","14280","14450","14670","14640","14770","15060","14970","15010","15040","","","",
"Miembros OCDE","OED","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","876860","864390","858940","859620","875640","879000","894820","883350","862270","845090","847950","844280","830240","800100","828620","800140","806630","805250","757610","737610","724740","779910","775080","737300","745980","740070","734580","758850","756060","","","",
"Omán","OMN","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270","280","300","320","340","350","360","370","400","410","400","430","430","430","460","510","520","530","570","560","590","610","630","720","710","740","770","760","780","","","",
"Otros Estados pequeos","OSS","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15330","15160","14880","14510","14600","14760","15230","14650","14400","14350","14390","15300","15070","11800","12370","12960","15120","14000","17580","14470","20170","25000","19490","15290","13490","13300","13170","15100","13570","","","",
"Pakistán","PAK","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26850","27200","28790","29550","32430","34740","34880","36010","36490","37810","38730","39130","40270","41380","42680","44960","46470","46420","48510","52730","51840","52790","51370","54810","55270","56300","57870","60070","60950","","","",
"Panamá","PAN","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1130","1120","1190","1210","1180","1170","1210","1120","1150","1110","1100","1210","1210","1250","1220","1230","1260","1230","1280","1310","1330","1340","1410","1440","1350","1340","1300","1300","1310","","","",
"Perú","PER","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6020","5870","5820","6030","6600","6960","7140","7260","7510","7810","8090","8090","8290","8370","8390","8400","8590","8990","8830","9300","9130","9300","9340","9370","9260","9490","9540","9800","9360","","","",
"Filipinas","PHL","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8990","8410","8810","9310","9530","9690","10510","11200","10230","10930","11120","11370","11190","12140","12690","12270","11770","12230","11610","11880","12840","12310","12060","12470","13000","12640","13300","14330","13640","","","",
"Palau","PLW","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","","",
"Papua Nueva Guinea","PNG","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3030","3040","3050","3060","3070","3310","3250","3360","3310","3450","3600","3680","3800","3820","3980","3810","3840","3740","3700","3720","3710","3660","3710","3720","3790","3890","3730","3780","3930","","","",
"Polonia","POL","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24920","24010","23110","23780","24040","24550","24600","25110","23650","23270","23720","23500","23040","23670","23760","24590","24670","25570","24350","21020","21740","21420","21890","21030","20500","20680","21620","21550","21480","","","",
"previa al dividendo demográfico","PRE","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242450","245240","249650","255530","317800","318970","315840","316310","328150","324750","327760","322330","335370","350000","350840","365280","356390","369760","375290","374000","384320","391250","401100","410260","414880","421970","437090","435230","439000","","","",
"Puerto Rico","PRI","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4880","5090","5160","5260","5320","4560","3870","3340","3010","2580","2110","2210","2250","2310","2350","2410","2400","2360","2400","2400","2420","2440","2470","2440","2420","2430","2430","2420","2410","","","",
"Portugal","PRT","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4070","3970","3870","3790","3750","3910","4050","3990","4110","4140","4140","3860","4130","3790","3950","3830","3660","3810","3720","3380","3330","3050","3070","3060","3200","3200","3160","3240","3090","","","",
"Paraguay","PRY","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12720","10630","9020","7690","6200","6550","6100","6130","6210","6460","6330","7310","7210","7850","7110","7570","7570","8570","7880","8060","8790","9210","9270","10000","10240","10070","10120","10940","10070","","","",
"Ribera Occidental y Gaza","PSE","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570","570","580","610","630","660","660","660","650","630","600","620","630","590","650","640","630","650","670","640","640","660","680","680","690","530","530","540","530","","","",
"posterior al dividendo demográfico","PST","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822060","809900","796380","789330","805330","806590","817440","805210","778640","762910","765370","764600","752640","718960","746350","713800","719020","715850","674500","650930","638150","698950","689930","650370","664000","657120","645010","669880","667570","","","",
"Polinesia Francesa","PYF","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","150","160","180","220","230","200","200","200","200","210","210","240","270","290","310","370","520","580","650","710","740","770","800","820","870","920","940","880","","","",
"Rumania","ROU","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18100","12970","13250","13090","11640","11770","11790","11330","10350","9710","10500","10240","9270","9880","11040","11030","9990","10030","9100","8530","9070","8980","8230","8440","8190","8380","8280","8500","8640","","","",
"Federación de Rusia","RUS","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104170","98400","88490","81410","68320","63570","60230","55870","51340","49200","50490","53250","53200","53970","49720","49850","49930","50930","55390","53860","51920","54490","53090","53220","55710","55520","58060","58660","58610","","","",
"Rwanda","RWA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960","980","950","910","870","770","820","860","900","970","990","1050","1100","1190","1270","1340","1460","1540","1620","1670","1760","1700","1770","1810","1790","2050","1980","2000","1960","","","",
"Asia meridional","SAS","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192680","197960","204060","208900","218140","226430","233360","240810","246900","254020","252370","257070","253500","261380","269350","282240","294390","303530","313070","321890","330490","341040","336940","341110","345930","350210","350080","356740","363730","","","",
"Arabia Saudita","SAU","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4330","4530","4690","4520","4270","3910","4050","4300","4450","4470","4670","4810","4910","5040","5230","5040","5100","5280","4650","4450","4660","4960","5030","5540","5440","5690","5810","5690","5750","","","",
"Sudán","SDN","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17360","17870","19200","20200","21280","21580","22560","23220","24470","24900","26380","23770","25270","25810","26200","27310","25750","27390","27080","27680","26230","26290","27690","28150","28130","28320","29670","29270","29610","","","",
"Senegal","SEN","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4610","4800","4930","5130","5280","5370","5670","5620","5590","6010","6560","6230","5950","5640","6280","6480","6650","6340","6640","6700","7040","7260","7050","7420","7420","7400","7920","7970","7820","","","",
"Singapur","SGP","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","1820","3460","5090","6740","8380","8590","8800","9020","9240","9520","9210","8910","8630","8340","8030","7810","7570","7350","7100","6860","7210","7540","7870","8180","8520","8910","9310","9710","","","",
"Islas Salomón","SLB","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","30","30","30","30","30","30","30","30","30","30","30","30","30","","","",
"Sierra Leona","SLE","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","990","990","1000","1010","1020","1010","590","580","560","540","520","710","770","1150","1260","1200","1740","1670","1210","1330","1110","1270","1660","1550","1660","1820","1750","1620","1410","","","",
"El Salvador","SLV","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1290","1340","1370","1360","1340","1250","1430","1440","1290","1340","1250","1320","1270","1260","1340","1460","1410","1520","1600","1500","1510","1470","1440","1310","1240","1270","1220","1250","1200","","","",
"San Marino","SMR","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6830","5810","5120","5810","6500","6690","6850","7000","6870","6820","6890","7050","7150","7220","7320","7470","7020","6560","6560","6560","6620","6640","6720","6750","6760","6740","6680","6600","6570","","","",
"Serbia","SRB","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5260","4830","3970","3860","3870","4360","4420","4670","4360","4080","3660","4170","4130","3910","5020","4780","4530","5020","4700","5470","4830","4960","5500","5520","4810","4580","4910","4590","4120","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","298440","302240","306900","309110","372290","373930","374780","374950","389400","385380","388070","381960","397840","410100","411630","428510","422760","438930","448790","445540","463330","474470","480260","485350","489190","498240","512960","515240","517600","","","",
"Sudán del Sur","SSD","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13620","14040","15120","15940","16820","17070","17870","18410","19420","19780","20980","18830","20000","20400","20680","21550","20240","21530","21240","21690","20480","20510","22220","21650","21960","22160","22800","21630","23010","","","",
"África al sur del Sahara","SSF","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","298450","302250","306910","309120","372300","373940","374790","374960","389410","385390","388080","381970","397850","410110","411640","428520","422770","438940","448800","445540","463330","474470","480260","485350","489190","498240","512960","515240","517600","","","",
"Pequeños Estados","SST","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17730","17640","17380","17010","17130","17440","17970","17420","17140","17130","17130","18050","17920","14720","15400","15850","17950","16830","20570","17400","23100","27960","22530","18430","16640","16340","16150","18040","16560","","","",
"Santo Tomé y Príncipe","STP","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","","",
"Suriname","SUR","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","180","190","180","180","190","210","210","200","210","210","210","200","200","250","200","240","220","280","270","260","270","260","230","270","270","270","280","240","","","",
"República Eslovaca","SVK","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4010","3010","2740","2460","2810","2910","3140","3030","2830","2320","2580","2780","2760","2800","3000","2870","3180","2970","2860","2620","2420","2120","2010","1920","2000","1930","2010","1900","1970","","","",
"Eslovenia","SVN","Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1150","1050","940","910","980","960","940","1000","970","940","970","970","860","860","830","820","830","820","820","790","790","800","800","770","770","790","800","790","790","","","",
